Objects
100
,,Global Angle Nico_1:Nico_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
5086,0,-0.001072,0.005943,-0.093418,-450.412323,43.433830,1391.614258
5087,0,-0.000180,0.008294,-0.093191,-451.168427,43.650696,1391.813477
5088,0,0.000138,0.010211,-0.093264,-451.933563,43.897282,1391.969849
5089,0,0.000468,0.012005,-0.093484,-452.751282,44.161877,1392.127441
5090,0,0.000689,0.013070,-0.093474,-453.608307,44.422638,1392.279785
5091,0,0.001262,0.014159,-0.093083,-454.488892,44.658138,1392.417725
5092,0,0.000784,0.014671,-0.092231,-455.380066,44.870140,1392.523438
5093,0,0.000712,0.015136,-0.091198,-456.305084,45.084335,1392.631226
5094,0,0.000085,0.015478,-0.089934,-457.221069,45.319908,1392.700073
5095,0,-0.000872,0.015914,-0.088467,-458.143066,45.542088,1392.740845
5096,0,-0.002475,0.015430,-0.087294,-459.098480,45.768780,1392.781494
5097,0,-0.003770,0.015222,-0.085815,-460.040833,45.998043,1392.816162
5098,0,-0.004918,0.014768,-0.084656,-461.009064,46.238503,1392.853760
5099,0,-0.006656,0.014140,-0.083620,-461.961182,46.491993,1392.904419
5100,0,-0.008063,0.013924,-0.082680,-462.926514,46.793350,1392.982544
5101,0,-0.009263,0.013702,-0.081775,-463.932495,47.080292,1393.130005
5102,0,-0.010598,0.012889,-0.081133,-464.950867,47.397522,1393.301147
5103,0,-0.011556,0.012031,-0.080309,-465.995667,47.727394,1393.516968
5104,0,-0.012948,0.010846,-0.079481,-467.064728,48.095882,1393.735596
5105,0,-0.013292,0.009597,-0.078854,-468.134216,48.443691,1393.984375
5106,0,-0.013578,0.008720,-0.078570,-469.203003,48.782505,1394.266846
5107,0,-0.013991,0.008231,-0.078346,-470.262238,49.109955,1394.555176
5108,0,-0.014444,0.007678,-0.078905,-471.310760,49.496864,1394.823120
5109,0,-0.015029,0.007608,-0.079720,-472.343201,49.868980,1395.085327
5110,0,-0.015062,0.007837,-0.080241,-473.392212,50.257153,1395.334473
5111,0,-0.015913,0.007974,-0.081165,-474.434540,50.659557,1395.555054
5112,0,-0.016879,0.007878,-0.081658,-475.470917,51.108078,1395.755737
5113,0,-0.018436,0.007980,-0.082116,-476.521179,51.535755,1395.997070
5114,0,-0.019603,0.007900,-0.082052,-477.557800,51.965111,1396.228149
5115,0,-0.021692,0.007653,-0.081989,-478.579712,52.445377,1396.463989
5116,0,-0.023566,0.007291,-0.081266,-479.623810,52.896118,1396.717285
5117,0,-0.025529,0.007082,-0.080615,-480.610535,53.311222,1397.000000
5118,0,-0.028015,0.006928,-0.080147,-481.573547,53.767239,1397.265991
5119,0,-0.030545,0.007115,-0.079153,-482.523712,54.177361,1397.587158
5120,0,-0.033022,0.006753,-0.078390,-483.426147,54.569176,1397.929810
5121,0,-0.035536,0.005903,-0.077344,-484.284088,54.941864,1398.298340
5122,0,-0.037767,0.005104,-0.076433,-485.079529,55.270699,1398.707520
5123,0,-0.039431,0.004414,-0.075544,-485.829681,55.574684,1399.151001
5124,0,-0.040668,0.003541,-0.074925,-486.522308,55.844337,1399.604248
5125,0,-0.041313,0.003100,-0.074342,-487.158234,56.045776,1400.098145
5126,0,-0.041409,0.003029,-0.073741,-487.702209,56.218239,1400.553467
5127,0,-0.040843,0.003311,-0.073275,-488.170624,56.366982,1401.014282
5128,0,-0.040071,0.003748,-0.073193,-488.536865,56.494469,1401.468018
5129,0,-0.038886,0.004302,-0.073234,-488.830078,56.620815,1401.858521
5130,0,-0.037808,0.005136,-0.073718,-489.066437,56.739799,1402.205078
5131,0,-0.036804,0.006283,-0.074746,-489.235809,56.895229,1402.518555
5132,0,-0.035363,0.007353,-0.075807,-489.380432,57.099979,1402.808228
5133,0,-0.034598,0.008581,-0.076798,-489.490448,57.372475,1403.048096
5134,0,-0.034524,0.009404,-0.077625,-489.605194,57.703907,1403.224609
5135,0,-0.034751,0.009852,-0.077755,-489.753174,58.064793,1403.409790
5136,0,-0.035075,0.009986,-0.077317,-489.908783,58.423935,1403.598145
5137,0,-0.035896,0.010168,-0.076078,-490.065155,58.807755,1403.765503
5138,0,-0.037162,0.010092,-0.074603,-490.210449,59.186275,1403.888916
5139,0,-0.038867,0.009997,-0.072799,-490.357483,59.584164,1404.018677
5140,0,-0.040545,0.009877,-0.070709,-490.523987,59.993561,1404.154419
5141,0,-0.042324,0.009461,-0.068662,-490.693176,60.393192,1404.255127
5142,0,-0.043969,0.008684,-0.066820,-490.890686,60.798336,1404.363647
5143,0,-0.045092,0.007147,-0.064998,-491.118774,61.194916,1404.554688
5144,0,-0.045877,0.005383,-0.063527,-491.365540,61.554382,1404.789185
5145,0,-0.045677,0.003580,-0.061874,-491.612671,61.911026,1404.958252
5146,0,-0.044929,0.002097,-0.059969,-491.848999,62.203285,1405.173584
5147,0,-0.043999,0.000863,-0.057966,-492.057892,62.444736,1405.463867
5148,0,-0.043369,-0.000227,-0.055778,-492.259521,62.688595,1405.733276
5149,0,-0.042862,-0.001191,-0.053513,-492.458740,62.900223,1405.989990
5150,0,-0.042726,-0.002274,-0.050923,-492.643097,63.099525,1406.276855
5151,0,-0.042655,-0.003530,-0.048445,-492.838531,63.255898,1406.631592
5152,0,-0.042913,-0.005144,-0.045903,-493.032623,63.387581,1407.039429
5153,0,-0.042819,-0.006596,-0.043577,-493.199493,63.480377,1407.459595
5154,0,-0.042309,-0.008238,-0.041537,-493.393555,63.501686,1407.900513
5155,0,-0.041391,-0.010088,-0.039706,-493.548065,63.506836,1408.357788
5156,0,-0.039637,-0.011121,-0.038311,-493.682129,63.492580,1408.838501
5157,0,-0.037628,-0.011995,-0.037134,-493.817566,63.440487,1409.335449
5158,0,-0.034995,-0.012569,-0.036440,-493.950989,63.408428,1409.801758
5159,0,-0.032567,-0.013133,-0.035970,-494.121277,63.403488,1410.251587
5160,0,-0.030665,-0.013502,-0.035401,-494.298462,63.411579,1410.707153
5161,0,-0.029022,-0.013705,-0.034470,-494.459259,63.430035,1411.147949
5162,0,-0.027401,-0.013750,-0.033332,-494.668732,63.461773,1411.538940
5163,0,-0.026482,-0.013774,-0.031957,-494.924866,63.499100,1411.842896
5164,0,-0.025914,-0.013873,-0.029962,-495.207275,63.515404,1412.097046
5165,0,-0.026298,-0.014011,-0.027583,-495.465088,63.546032,1412.284546
5166,0,-0.027041,-0.014099,-0.025128,-495.731445,63.562073,1412.415405
5167,0,-0.028295,-0.014089,-0.022435,-496.029907,63.580349,1412.490967
5168,0,-0.029702,-0.014184,-0.019960,-496.315430,63.591034,1412.511230
5169,0,-0.031068,-0.014321,-0.017885,-496.603546,63.602871,1412.483643
5170,0,-0.032436,-0.014231,-0.015992,-496.893646,63.665436,1412.440186
5171,0,-0.034029,-0.014360,-0.014244,-497.198090,63.711411,1412.390747
5172,0,-0.035333,-0.014643,-0.012541,-497.491394,63.726330,1412.292847
5173,0,-0.036234,-0.014896,-0.010907,-497.787811,63.744873,1412.147217
5174,0,-0.037231,-0.015498,-0.009222,-498.100250,63.765587,1412.023926
5175,0,-0.037795,-0.015846,-0.007603,-498.388245,63.771343,1411.963867
5176,0,-0.038087,-0.016066,-0.005839,-498.697418,63.726059,1411.879272
5177,0,-0.038097,-0.016070,-0.003934,-498.998657,63.662773,1411.710449
5178,0,-0.038042,-0.015712,-0.002166,-499.251007,63.613846,1411.589478
5179,0,-0.037780,-0.015128,-0.000339,-499.494720,63.546902,1411.521362
5180,0,-0.037447,-0.014689,0.001280,-499.731995,63.458927,1411.404175
5181,0,-0.036940,-0.014248,0.002753,-499.972412,63.357315,1411.271118
5182,0,-0.036118,-0.013977,0.003922,-500.201630,63.233906,1411.196533
5183,0,-0.035193,-0.013773,0.004956,-500.422180,63.061634,1411.119873
5184,0,-0.034397,-0.013769,0.005910,-500.636047,62.887913,1411.005127
5185,0,-0.033408,-0.013409,0.006816,-500.834412,62.687202,1410.918335
5186,0,-0.031976,-0.012897,0.007573,-501.055237,62.431652,1410.846191
5187,0,-0.030765,-0.012637,0.008411,-501.276917,62.164192,1410.772705
5188,0,-0.029373,-0.012402,0.009158,-501.486359,61.905968,1410.689697
5189,0,-0.027937,-0.012247,0.009752,-501.670349,61.631783,1410.581909
5190,0,-0.026414,-0.011944,0.010420,-501.852325,61.331028,1410.459839
5191,0,-0.025254,-0.011913,0.010819,-502.042175,61.045265,1410.320557
5192,0,-0.024089,-0.011942,0.010878,-502.236847,60.735130,1410.159546
5193,0,-0.023140,-0.012010,0.011209,-502.411072,60.415325,1409.977783
5194,0,-0.022002,-0.011676,0.011694,-502.605377,60.076374,1409.804321
5195,0,-0.021020,-0.011140,0.012037,-502.777527,59.781284,1409.558594
5196,0,-0.020293,-0.010814,0.012053,-502.925812,59.477894,1409.231079
5197,0,-0.020099,-0.010412,0.012214,-503.065002,59.144531,1408.912842
5198,0,-0.020867,-0.009994,0.012236,-503.226532,58.829121,1408.590210
5199,0,-0.020934,-0.009815,0.012170,-503.429779,58.568527,1408.242920
5200,0,-0.021720,-0.010570,0.011672,-503.658417,58.312553,1407.874512
5201,0,-0.022141,-0.011355,0.011202,-503.902496,58.012825,1407.575562
5202,0,-0.022525,-0.011614,0.010845,-504.174164,57.728218,1407.287109
5203,0,-0.022366,-0.011611,0.010697,-504.450928,57.436974,1406.986572
5204,0,-0.022312,-0.011549,0.010579,-504.728485,57.128876,1406.680420
5205,0,-0.022295,-0.011349,0.010407,-505.016022,56.817997,1406.404297
5206,0,-0.022222,-0.010824,0.010240,-505.308502,56.519703,1406.155518
5207,0,-0.021879,-0.010534,0.009828,-505.628693,56.220539,1405.952515
5208,0,-0.022149,-0.010468,0.009624,-505.964569,55.925205,1405.755127
5209,0,-0.022236,-0.010727,0.009530,-506.321320,55.681087,1405.556274
5210,0,-0.022474,-0.010826,0.009312,-506.685364,55.448315,1405.397095
5211,0,-0.023223,-0.011169,0.009040,-507.019043,55.195805,1405.230957
5212,0,-0.023254,-0.011429,0.008605,-507.351532,54.939350,1405.072876
5213,0,-0.023712,-0.011944,0.008246,-507.678101,54.694519,1404.942749
5214,0,-0.023677,-0.012494,0.008190,-508.017792,54.441639,1404.866211
5215,0,-0.023328,-0.013109,0.007917,-508.321808,54.181938,1404.795654
5216,0,-0.023081,-0.013731,0.007537,-508.608887,53.916096,1404.708130
5217,0,-0.022939,-0.014107,0.007036,-508.871979,53.656475,1404.610474
5218,0,-0.022156,-0.014102,0.006414,-509.096619,53.416142,1404.518311
5219,0,-0.021125,-0.014088,0.006087,-509.313873,53.167919,1404.393921
5220,0,-0.019730,-0.013946,0.005753,-509.506104,52.887043,1404.250122
5221,0,-0.018280,-0.013936,0.005375,-509.658752,52.610512,1404.096558
5222,0,-0.017060,-0.013699,0.005013,-509.792816,52.354610,1403.921143
5223,0,-0.016511,-0.013163,0.004732,-509.899902,52.105434,1403.662720
5224,0,-0.016001,-0.012571,0.004524,-509.977173,51.904682,1403.365967
5225,0,-0.015478,-0.012185,0.004530,-510.041595,51.687790,1403.037842
5226,0,-0.015427,-0.012203,0.004246,-510.096741,51.455894,1402.718994
5227,0,-0.015531,-0.012334,0.003744,-510.165924,51.246048,1402.401611
5228,0,-0.015684,-0.012616,0.003289,-510.242279,51.049313,1402.025879
5229,0,-0.015336,-0.012773,0.002891,-510.298737,50.857876,1401.662476
5230,0,-0.015068,-0.013083,0.002374,-510.344696,50.670898,1401.373169
5231,0,-0.015130,-0.013261,0.001783,-510.405426,50.488319,1401.060425
5232,0,-0.014889,-0.013262,0.001391,-510.475342,50.296337,1400.724609
5233,0,-0.014397,-0.013234,0.001021,-510.551331,50.106972,1400.425781
5234,0,-0.014045,-0.013220,0.000847,-510.619995,49.906666,1400.130127
5235,0,-0.013289,-0.012790,0.000839,-510.690979,49.694618,1399.810059
5236,0,-0.012662,-0.012400,0.000873,-510.748932,49.460041,1399.545532
5237,0,-0.011906,-0.011742,0.001034,-510.800293,49.248722,1399.315552
5238,0,-0.011227,-0.010904,0.001101,-510.819916,49.050236,1399.025513
5239,0,-0.010489,-0.010164,0.001086,-510.823059,48.844959,1398.706665
5240,0,-0.010040,-0.009702,0.000768,-510.831665,48.648563,1398.406250
5241,0,-0.009572,-0.009404,0.000548,-510.861053,48.494587,1398.083008
5242,0,-0.009299,-0.009430,0.000076,-510.887787,48.366039,1397.737549
5243,0,-0.008828,-0.009661,-0.000299,-510.924103,48.229767,1397.413696
5244,0,-0.009073,-0.009909,-0.000745,-510.955444,48.108433,1397.146851
5245,0,-0.008830,-0.009803,-0.001065,-510.963867,47.990135,1396.874756
5246,0,-0.008466,-0.009531,-0.001340,-510.941681,47.871147,1396.501831
5247,0,-0.008026,-0.009104,-0.001510,-510.895660,47.735271,1396.044556
5248,0,-0.007678,-0.008370,-0.001632,-510.807648,47.603111,1395.601929
5249,0,-0.006817,-0.007016,-0.001793,-510.718475,47.489853,1395.178711
5250,0,-0.005985,-0.005770,-0.002083,-510.612061,47.381199,1394.723999
5251,0,-0.005200,-0.004633,-0.002579,-510.475708,47.304073,1394.196533
5252,0,-0.003915,-0.003337,-0.003250,-510.330505,47.251354,1393.609131
5253,0,-0.003694,-0.002404,-0.003795,-510.192047,47.197151,1393.002075
5254,0,-0.003010,-0.001372,-0.004489,-510.039459,47.166504,1392.388794
5255,0,-0.002306,-0.000849,-0.005177,-509.911896,47.137268,1391.797241
5256,0,-0.002124,-0.000337,-0.005788,-509.790710,47.126053,1391.216797
5257,0,-0.001671,0.000414,-0.005986,-509.677277,47.158092,1390.651855
5258,0,-0.000933,0.001256,-0.006037,-509.541809,47.194267,1390.080811
5259,0,-0.000977,0.001718,-0.006007,-509.415924,47.210751,1389.457397
5260,0,-0.000890,0.002396,-0.005817,-509.292236,47.222927,1388.844360
5261,0,-0.000287,0.003210,-0.005842,-509.182098,47.203758,1388.377686
5262,0,0.000254,0.003439,-0.005789,-509.066040,47.181873,1387.958496
5263,0,0.000680,0.003225,-0.005993,-508.952911,47.171719,1387.523926
5264,0,0.001280,0.003656,-0.006277,-508.839478,47.113667,1387.183228
5265,0,0.002557,0.004487,-0.006663,-508.733856,47.074955,1386.847412
5266,0,0.003653,0.005284,-0.007123,-508.639160,47.032547,1386.455444
5267,0,0.004606,0.005730,-0.007714,-508.560669,46.946224,1386.141602
5268,0,0.005411,0.005701,-0.008255,-508.498260,46.862774,1385.935181
5269,0,0.006268,0.005367,-0.009014,-508.465820,46.759460,1385.770874
5270,0,0.007385,0.005015,-0.009591,-508.419525,46.652069,1385.609009
5271,0,0.008643,0.004896,-0.010203,-508.394592,46.538422,1385.489502
5272,0,0.010072,0.005082,-0.010741,-508.397034,46.363571,1385.382080
5273,0,0.011541,0.005500,-0.011403,-508.395447,46.168362,1385.259521
5274,0,0.012914,0.006133,-0.011875,-508.434357,45.956604,1385.169556
5275,0,0.013931,0.006398,-0.012318,-508.448486,45.763107,1385.071533
5276,0,0.015126,0.006576,-0.012662,-508.524475,45.535892,1385.017212
5277,0,0.015926,0.006477,-0.012892,-508.610199,45.285942,1384.971802
5278,0,0.016670,0.006276,-0.013113,-508.712646,45.018112,1384.899048
5279,0,0.017149,0.006145,-0.013372,-508.836975,44.730278,1384.854980
5280,0,0.017532,0.006491,-0.013613,-508.924255,44.443073,1384.868408
5281,0,0.017461,0.006998,-0.015124,-508.999054,44.221977,1384.842041
5282,0,0.017478,0.010552,-0.015715,-509.026123,44.020447,1384.839111
5283,0,0.016893,0.007094,-0.013204,-509.239807,43.562519,1384.756348
5284,0,0.020311,0.009900,-0.014544,-509.405731,43.249660,1384.604614
5285,0,0.019436,0.010305,-0.015578,-509.518738,42.980312,1384.486572
5286,0,0.018652,0.010627,-0.016756,-509.608612,42.710724,1384.459961
5287,0,0.017567,0.010818,-0.018253,-509.720032,42.475548,1384.435059
5288,0,0.015876,0.010923,-0.019742,-509.847595,42.279610,1384.368896
5289,0,0.014489,0.010963,-0.021190,-509.978363,42.111073,1384.294312
5290,0,0.013687,0.010848,-0.022754,-510.122009,41.980824,1384.212158
5291,0,0.013037,0.010927,-0.024105,-510.266418,41.866535,1384.171509
5292,0,0.012077,0.008982,-0.025626,-510.551392,41.699974,1383.984985
5293,0,0.011799,0.008378,-0.026544,-510.781586,41.488388,1384.019043
5294,0,0.012313,0.008002,-0.027234,-511.024780,41.240112,1384.062134
5295,0,0.012999,0.007996,-0.027765,-511.242798,41.072144,1384.097900
5296,0,0.013811,0.008125,-0.028062,-511.462677,40.910797,1384.106689
5297,0,0.014662,0.008463,-0.028275,-511.652527,40.752430,1384.059937
5298,0,0.015368,0.008747,-0.028430,-511.832886,40.617554,1384.011963
5299,0,0.016217,0.008901,-0.028476,-512.002441,40.463051,1383.979614
5300,0,0.016657,0.008757,-0.028621,-512.133789,40.336365,1383.910400
5301,0,0.017095,0.008437,-0.029156,-512.231018,40.274467,1383.748535
5302,0,0.017127,0.008171,-0.029588,-512.258911,40.249207,1383.574829
5303,0,0.017499,0.008145,-0.029899,-512.245728,40.205238,1383.407959
5304,0,0.017975,0.008132,-0.030369,-512.146606,40.182068,1383.176880
5305,0,0.018294,0.008271,-0.030857,-511.988708,40.122921,1382.949707
5306,0,0.018840,0.008516,-0.031689,-511.777161,40.127384,1382.696899
5307,0,0.019059,0.008599,-0.032599,-511.528656,40.171936,1382.391479
5308,0,0.019497,0.009073,-0.033277,-511.246338,40.216335,1382.077515
5309,0,0.019689,0.009238,-0.034328,-510.901337,40.328140,1381.749390
5310,0,0.020091,0.009342,-0.034858,-510.547760,40.439701,1381.479004
5311,0,0.020465,0.009627,-0.035082,-510.198181,40.517712,1381.240112
5312,0,0.020420,0.009613,-0.035165,-509.827728,40.649872,1380.927124
5313,0,0.020722,0.009712,-0.034787,-509.439575,40.791405,1380.568115
5314,0,0.020439,0.009512,-0.034078,-509.036652,40.917870,1380.275391
5315,0,0.019993,0.009224,-0.033173,-508.634155,41.046528,1380.056763
5316,0,0.019463,0.008979,-0.032085,-508.198547,41.163197,1379.848877
5317,0,0.018792,0.008517,-0.031282,-507.718628,41.243782,1379.633911
5318,0,0.018117,0.007621,-0.030889,-507.226532,41.305271,1379.459473
5319,0,0.017911,0.006922,-0.030504,-506.692535,41.383274,1379.274048
5320,0,0.017441,0.006224,-0.030156,-506.089752,41.455849,1379.093262
5321,0,0.017227,0.005726,-0.029682,-505.464386,41.458427,1378.948364
5322,0,0.017360,0.005342,-0.029853,-504.741058,41.475082,1378.788330
5323,0,0.017548,0.005115,-0.029738,-504.006195,41.394180,1378.750977
5324,0,0.018197,0.005332,-0.029401,-503.172150,41.335831,1378.729614
5325,0,0.018901,0.005106,-0.029447,-502.301758,41.269623,1378.623657
5326,0,0.019391,0.004952,-0.029441,-501.352417,41.202084,1378.493530
5327,0,0.019655,0.004732,-0.029065,-500.330994,41.128620,1378.449951
5328,0,0.019867,0.004561,-0.029125,-499.256226,41.080383,1378.446655
5329,0,0.020052,0.004544,-0.028933,-498.116577,40.969463,1378.431152
5330,0,0.019705,0.004307,-0.029019,-496.907806,40.920464,1378.359863
5331,0,0.020119,0.003633,-0.028884,-495.657928,40.857887,1378.315918
5332,0,0.019719,0.002836,-0.028938,-494.360718,40.853054,1378.245972
5333,0,0.019899,0.001872,-0.028841,-493.003662,40.863342,1378.173462
5334,0,0.019546,0.000900,-0.028316,-491.606537,40.840794,1378.128052
5335,0,0.019466,-0.000158,-0.027314,-490.178345,40.788296,1378.157715
5336,0,0.019088,-0.001012,-0.026172,-488.708710,40.759438,1378.178955
5337,0,0.019082,-0.002274,-0.025040,-487.195038,40.723038,1378.197144
5338,0,0.019545,-0.003298,-0.023603,-485.625671,40.656303,1378.205933
5339,0,0.019668,-0.004443,-0.022406,-484.035492,40.610897,1378.189331
5340,0,0.020044,-0.005879,-0.021482,-482.421661,40.510262,1378.203491
5341,0,0.020447,-0.006585,-0.020304,-480.753845,40.363415,1378.223267
5342,0,0.020869,-0.007323,-0.019199,-479.057159,40.184093,1378.230469
5343,0,0.021614,-0.008084,-0.018822,-477.314301,40.029018,1378.201416
5344,0,0.021881,-0.008550,-0.018349,-475.543396,39.864986,1378.213867
5345,0,0.022385,-0.008959,-0.017921,-473.789856,39.689396,1378.203003
5346,0,0.022726,-0.009729,-0.017836,-472.033386,39.496925,1378.146362
5347,0,0.022882,-0.010196,-0.017896,-470.302429,39.278423,1378.127686
5348,0,0.023410,-0.010446,-0.017749,-468.586273,39.054199,1378.097534
5349,0,0.024104,-0.010523,-0.017346,-466.881012,38.800419,1378.089233
5350,0,0.025012,-0.010285,-0.016880,-465.191650,38.557652,1378.072266
5351,0,0.025365,-0.010215,-0.016423,-463.544464,38.331802,1378.036743
5352,0,0.025638,-0.010217,-0.015493,-461.974670,38.071304,1378.039795
5353,0,0.025893,-0.010225,-0.014292,-460.440796,37.780041,1378.039795
5354,0,0.025788,-0.010512,-0.013218,-458.942596,37.505123,1377.990723
5355,0,0.025423,-0.010949,-0.011849,-457.467407,37.234234,1377.946899
5356,0,0.025559,-0.010873,-0.010012,-456.007599,36.964497,1377.919556
5357,0,0.025616,-0.011373,-0.008818,-454.588379,36.712048,1377.863892
5358,0,0.025102,-0.011511,-0.007483,-453.196014,36.433849,1377.782104
5359,0,0.024952,-0.011392,-0.006037,-451.809418,36.130348,1377.682983
5360,0,0.024821,-0.010894,-0.004581,-450.418213,35.797993,1377.572144
5361,0,0.024365,-0.010741,-0.003448,-449.022186,35.500893,1377.453613
5362,0,0.024278,-0.010182,-0.002224,-447.638458,35.182873,1377.327393
5363,0,0.023778,-0.009493,-0.000578,-446.283173,34.844261,1377.194458
5364,0,0.023560,-0.008912,0.000834,-444.945953,34.506752,1377.046387
5365,0,0.023138,-0.008567,0.002376,-443.627319,34.185406,1376.858765
5366,0,0.022648,-0.007887,0.003919,-442.315857,33.840675,1376.651123
5367,0,0.022472,-0.007316,0.005696,-440.993744,33.444534,1376.431641
5368,0,0.022135,-0.006905,0.007391,-439.658173,33.077427,1376.196777
5369,0,0.021695,-0.006388,0.009021,-438.291809,32.728237,1375.942139
5370,0,0.020800,-0.006110,0.010739,-436.909576,32.341148,1375.700928
5371,0,0.019992,-0.005640,0.012178,-435.505829,31.964354,1375.412842
5372,0,0.018903,-0.005043,0.013280,-434.037750,31.617281,1375.098389
5373,0,0.018159,-0.004606,0.014116,-432.552826,31.254887,1374.817993
5374,0,0.018016,-0.004394,0.014585,-431.039795,30.891251,1374.529297
5375,0,0.017931,-0.004483,0.014857,-429.511505,30.568172,1374.192993
5376,0,0.017480,-0.004523,0.014998,-427.967560,30.267618,1373.834961
5377,0,0.016868,-0.004147,0.015147,-426.388733,29.958389,1373.481079
5378,0,0.016612,-0.003624,0.015469,-424.792114,29.651867,1373.148926
5379,0,0.016701,-0.003258,0.015679,-423.162781,29.376579,1372.816406
5380,0,0.017171,-0.003234,0.015736,-421.528259,29.096317,1372.475342
5381,0,0.018105,-0.002674,0.015846,-419.902283,28.833019,1372.126465
5382,0,0.018791,-0.001983,0.015943,-418.258392,28.565403,1371.776489
5383,0,0.019532,-0.001068,0.015954,-416.605072,28.343773,1371.374878
5384,0,0.020091,-0.000424,0.016082,-414.945984,28.108732,1370.979248
5385,0,0.021171,0.000002,0.016238,-413.302826,27.861160,1370.614136
5386,0,0.022438,0.000414,0.016642,-411.698975,27.597137,1370.258911
5387,0,0.023733,0.000376,0.016442,-410.087708,27.323172,1369.880493
5388,0,0.024769,0.000772,0.016484,-408.497131,27.081537,1369.469849
5389,0,0.025609,0.001391,0.016861,-406.935486,26.849878,1369.056030
5390,0,0.026583,0.001999,0.017022,-405.374725,26.595201,1368.648315
5391,0,0.027578,0.002407,0.016936,-403.856262,26.346306,1368.239014
5392,0,0.029221,0.002340,0.016525,-402.370361,26.116150,1367.833496
5393,0,0.030426,0.002248,0.016279,-400.958679,25.855087,1367.493774
5394,0,0.031939,0.002314,0.016092,-399.595428,25.637753,1367.164551
5395,0,0.032979,0.002106,0.015983,-398.256042,25.453894,1366.812012
5396,0,0.034332,0.002155,0.015603,-396.965027,25.255596,1366.497925
5397,0,0.035995,0.002579,0.015777,-395.737732,25.082478,1366.228638
5398,0,0.037776,0.003093,0.015499,-394.554688,24.890764,1365.967773
5399,0,0.039628,0.003442,0.015070,-393.408569,24.779291,1365.666138
5400,0,0.041457,0.004257,0.014998,-392.315765,24.661861,1365.371338
5401,0,0.042738,0.005580,0.015436,-391.284973,24.577356,1365.054565
5402,0,0.043405,0.006881,0.015972,-390.295410,24.537834,1364.730835
5403,0,0.043643,0.008212,0.016896,-389.365906,24.525946,1364.394043
5404,0,0.043222,0.009268,0.017831,-388.519928,24.511143,1364.062866
5405,0,0.042499,0.009560,0.018828,-387.711761,24.540218,1363.696411
5406,0,0.041653,0.009791,0.020474,-386.964569,24.539234,1363.353516
5407,0,0.040312,0.009734,0.021696,-386.243622,24.587351,1362.987793
5408,0,0.038594,0.009976,0.023339,-385.561310,24.610844,1362.628784
5409,0,0.036899,0.010092,0.025191,-384.863708,24.593548,1362.274780
5410,0,0.035458,0.009906,0.026297,-384.203766,24.554417,1361.927246
5411,0,0.034333,0.009382,0.026867,-383.516785,24.485235,1361.568115
5412,0,0.033996,0.009046,0.027492,-382.829041,24.366722,1361.239624
5413,0,0.033688,0.008592,0.027145,-382.121338,24.262278,1360.940674
5414,0,0.033397,0.008451,0.026703,-381.384583,24.122458,1360.693970
5415,0,0.033636,0.008870,0.025660,-380.653564,23.971571,1360.479370
5416,0,0.034418,0.009157,0.024247,-379.895660,23.850760,1360.247559
5417,0,0.034885,0.009063,0.022092,-379.114685,23.756147,1360.031494
5418,0,0.036379,0.009331,0.020050,-378.351593,23.642309,1359.854370
5419,0,0.036992,0.009029,0.017890,-377.558258,23.547886,1359.693115
5420,0,0.037294,0.008694,0.015531,-376.816803,23.461016,1359.565918
5421,0,0.037456,0.008488,0.013345,-376.047333,23.407200,1359.437256
5422,0,0.037707,0.008197,0.010965,-375.306366,23.360670,1359.361572
5423,0,0.038821,0.008142,0.008636,-374.530365,23.390944,1359.300903
5424,0,0.039599,0.008180,0.006706,-373.761536,23.387573,1359.249878
5425,0,0.040356,0.008033,0.004815,-372.986786,23.428978,1359.203613
5426,0,0.040862,0.008483,0.003855,-372.234192,23.423265,1359.221069
5427,0,0.040663,0.008849,0.003372,-371.448761,23.428568,1359.269043
5428,0,0.040372,0.009470,0.003370,-370.624847,23.430925,1359.337036
5429,0,0.039600,0.009704,0.003421,-369.752930,23.443947,1359.427368
5430,0,0.038989,0.010310,0.003759,-368.848053,23.450943,1359.547119
5431,0,0.037577,0.010367,0.003905,-367.897308,23.481461,1359.672607
5432,0,0.035739,0.010518,0.004087,-366.931244,23.462751,1359.848633
5433,0,0.034171,0.010625,0.004444,-365.881165,23.506687,1360.003906
5434,0,0.031747,0.010161,0.004007,-364.767578,23.555124,1360.224121
5435,0,0.029751,0.009557,0.003232,-363.602356,23.616486,1360.499756
5436,0,0.028719,0.009221,0.001935,-362.367004,23.714314,1360.860840
5437,0,0.028057,0.008950,0.000675,-361.090851,23.805904,1361.261475
5438,0,0.027897,0.008349,-0.000840,-359.762939,23.922552,1361.649536
5439,0,0.027719,0.007991,-0.002858,-358.407166,24.043501,1362.078979
5440,0,0.028011,0.007893,-0.004350,-356.995911,24.197399,1362.547485
5441,0,0.028476,0.007498,-0.005894,-355.565674,24.383503,1363.013428
5442,0,0.029511,0.007150,-0.007523,-354.106079,24.597826,1363.502686
5443,0,0.030525,0.006103,-0.008773,-352.646454,24.812796,1364.022217
5444,0,0.031558,0.005469,-0.009985,-351.184906,25.043167,1364.512573
5445,0,0.032806,0.004731,-0.010978,-349.728638,25.329691,1364.947144
5446,0,0.033965,0.004174,-0.011701,-348.227753,25.634300,1365.328247
