Objects
100
,,Global Angle (Quaternion) Nico_1:Nico_1,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
160,0,-0.029739,-0.044590,-0.027732,0.998177,-75.731117,-127.658012,270.274261
161,0,-0.030995,-0.044551,-0.027242,0.998155,-76.153214,-127.579346,270.889618
162,0,-0.032351,-0.044496,-0.026408,0.998136,-76.530045,-127.429710,271.484070
163,0,-0.033564,-0.044422,-0.025500,0.998123,-76.884880,-127.203735,272.089447
164,0,-0.034711,-0.044534,-0.024294,0.998109,-77.191002,-126.933472,272.685089
165,0,-0.035962,-0.044711,-0.023109,0.998085,-77.459511,-126.595810,273.274109
166,0,-0.036977,-0.044957,-0.021984,0.998062,-77.682335,-126.180931,273.799072
167,0,-0.037978,-0.045217,-0.020621,0.998042,-77.875870,-125.678185,274.312714
168,0,-0.038635,-0.045305,-0.019039,0.998044,-78.029488,-125.110786,274.760071
169,0,-0.038942,-0.045633,-0.017097,0.998052,-78.123917,-124.481819,275.159851
170,0,-0.038950,-0.045784,-0.014999,0.998079,-78.173973,-123.841568,275.522522
171,0,-0.039162,-0.045869,-0.012667,0.998099,-78.168495,-123.156876,275.861511
172,0,-0.039419,-0.046099,-0.010053,0.998108,-78.122902,-122.443665,276.216492
173,0,-0.039896,-0.046632,-0.007557,0.998086,-78.053886,-121.674286,276.628723
174,0,-0.040936,-0.047469,-0.005151,0.998020,-77.976387,-120.812737,277.129303
175,0,-0.042332,-0.048497,-0.002765,0.997922,-77.896362,-119.876389,277.678925
176,0,-0.043841,-0.049879,-0.000511,0.997792,-77.842133,-118.979958,278.328979
177,0,-0.044636,-0.051356,0.001613,0.997681,-77.801582,-118.130966,278.949982
178,0,-0.045072,-0.053152,0.003621,0.997562,-77.773918,-117.389694,279.465210
179,0,-0.044500,-0.054501,0.005202,0.997508,-77.701904,-116.740929,279.882141
180,0,-0.043649,-0.055664,0.006058,0.997477,-77.569984,-116.169441,280.263947
181,0,-0.042023,-0.056248,0.006303,0.997512,-77.369469,-115.634071,280.572235
182,0,-0.040645,-0.056512,0.005995,0.997556,-77.109795,-115.136467,280.866272
183,0,-0.039705,-0.056518,0.005094,0.997599,-76.812378,-114.641998,281.126556
184,0,-0.039274,-0.056046,0.003661,0.997649,-76.493767,-114.119766,281.354950
185,0,-0.039056,-0.055426,0.001993,0.997697,-76.164085,-113.640472,281.588013
186,0,-0.039441,-0.054832,0.000037,0.997716,-75.849434,-113.161270,281.796112
187,0,-0.039813,-0.054226,-0.002311,0.997732,-75.523438,-112.691017,281.981506
188,0,-0.039953,-0.053598,-0.004740,0.997752,-75.176628,-112.239967,282.081635
189,0,-0.039574,-0.052820,-0.007341,0.997793,-74.812561,-111.751816,282.094543
190,0,-0.038899,-0.052083,-0.010398,0.997831,-74.398521,-111.156120,281.973175
191,0,-0.038308,-0.050095,-0.012670,0.997929,-73.783554,-110.340523,281.760010
192,0,-0.039043,-0.051277,-0.013613,0.997828,-73.113525,-109.231995,281.284515
193,0,-0.039195,-0.049573,-0.013177,0.997914,-72.291695,-107.819206,280.865173
