Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
1.1819950000001118,1018.5473231045017,,,,0.728515625,-0.939453125,-0.556640625,0.023697861870597886,0.1740486208349389,22.784319740894187,13.511116292270522,0,22363,307.8415936594963,55.49607991872007,18.027479412059016,0.00313623270490189,0.0005653837051904498,0.48060909167288235,-0.03944061573829591,-0.2072177598299492,1.23046875,1.9052562666745279,1,0,1,1,0,0,0,0,,
1.2049950000001117,1008.5642872412578,,,,0.673828125,-0.30859375,0.0625,0.023697861870597886,0.1740486208349389,22.797173517101044,13.01641740827035,0,21849,296.73752622735384,54.2205364047983,18.272220940217622,0.003210012891343072,0.0005865406477156739,0.48060909167288235,-0.03944061573829591,-0.2072177598299492,1.267578125,1.9623015344352006,0,1,1,1,0,0,0,0,,
1.2319950000001119,1001.1770563070298,,,,0.1875,-0.388671875,0.3671875,0.023697861870597886,0.1740486208349389,22.814584319989528,12.389818463266051,0,21168,282.6685580395464,52.53000031072838,18.583602178838454,0.003313318480970813,0.0006157339254215492,0.48060909167288235,-0.03944061573829591,-0.2072177598299492,1.2890625,2.0216759150029078,0,1,1,1,0,0,0,0,,
1.2559950000001117,1035.7636721484278,,,,0.9375,0.150390625,-0.599609375,0.04582711368435756,0.1740486208349389,22.833661466204532,11.66003028650184,0,20491,266.2411842476749,98.33864928073788,36.93592693354942,0.001769890293470105,0.0006537253856001014,0.5378179905996948,-0.0015994797913182672,-0.2072177598299492,1.357421875,2.060325082180013,0,0,1,1,0,0,0,0,,
1.2789950000001118,1102.0191141779585,,,,0.599609375,0.68359375,-0.01171875,0.04582711368435756,0.1740486208349389,22.866821826437395,10.477302508473372,0,19424,239.58260968294616,93.21512171989514,38.90729875730639,0.0018671715234996177,0.0007264660029593456,0.5378179905996948,-0.0015994797913182672,-0.2072177598299492,1.43359375,2.0660536550399367,0,0,1,1,0,0,0,0,,
1.3029950000001118,1193.3982987293323,,,,0.234375,-0.265625,-0.46484375,0.04582711368435756,0.1740486208349389,22.908633620080142,9.077888988284602,0,18120,207.96203287637195,86.95704778095549,41.81390544140776,0.0020015470312810847,0.0008369249830251771,0.5378179905996948,-0.0015994797913182672,-0.2072177598299492,1.490234375,2.0564000557280573,0,1,1,1,0,0,0,0,,
1.3299950000001117,1306.382774065375,,,,0.3984375,-0.87109375,-1.01953125,0.04582711368435756,0.22108136644589113,22.94602949764531,7.902834260660859,0,16847,181.33866806012603,80.84978057594401,44.58496438781432,0.002734470828133225,0.0012191628449183696,0.5378179905996948,-0.0015994797913182672,-0.257910422975129,1.53125,2.0439777477810614,0,0,1,1,0,0,0,0,,
1.3539950000001117,1468.1040337926345,,,,-0.5,-0.177734375,-1.087890625,0.04582711368435756,0.22108136644589113,22.98645356142709,6.651148860521026,0,15556,152.88632441250527,74.6517623311805,48.82827984650954,0.0029615023080781307,0.0014460506346492287,0.5378179905996948,-0.0015994797913182672,-0.257910422975129,1.5625,2.027177441961683,0,1,1,1,0,0,0,0,,
1.3779950000005774,1595.1674738204722,,,,0.26171875,0.12109375,-1.19921875,0.04582711368435756,0.22108136644589113,23.016156565328153,5.748914077250451,0,14399,132.3179064826154,69.10081077065612,52.22332532878681,0.003199403364161018,0.0016708348274459583,0.5378179905996948,-0.0015994797913182672,-0.257910422975129,1.55859375,2.0121151008327076,0,0,1,1,0,0,0,0,,
1.4029950000001117,1727.394601496215,,,,0.5625,-0.103515625,-0.630859375,0.009910207102312328,0.22108136644589113,23.044353996373804,4.8983646868002335,0,13419,112.87964984596128,13.925715043184786,12.336780865451129,0.015875764063841582,0.0019585582232721746,0.4309585189834721,-0.04992337986654396,-0.257910422975129,1.546875,1.9954871680288293,1,1,1,1,0,0,0,0,,
