Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.2249949999996461,1585.6550519691432,,,,-0.1875,-0.04296875,-0.9140625,-0.05603918613592848,0.03096441788651088,23.230368327356974,0.4557086215440562,0,0,10.58627912842055,0,0,0,0,0.25067028738634695,-0.15354037000691656,-0.05299926360479641,1.24609375,0.04924705694147136,0,1,1,1,0,0,0,0,,
0.2509949999996461,1593.073394198011,,,,0.0234375,0.0078125,-1.05859375,-0.05603918613592848,0.03096441788651088,23.223383165736024,0.6838544200797867,0,0,15.88141322709509,0,0,0,0,0.25067028738634695,-0.15354037000691656,-0.05299926360479641,1.248046875,0.06472848934463205,0,1,1,1,0,0,0,0,,
0.27499999999953434,1601.0859957653868,,,,-0.0625,0.005859375,-0.96875,-0.05603918613592848,0.03096441788651088,23.214960985356328,0.942973394195564,0,0,21.891090556479053,0,0,0,0,0.25067028738634695,-0.15354037000691656,-0.05299926360479641,1.248046875,0.08354370543747969,0,1,1,1,0,0,0,0,,
0.2999949999996461,1608.4583481542027,,,,-0.015625,0.154296875,-0.994140625,-0.05603918613592848,0.03164427338591015,23.20582611530372,1.2495100668525674,0,0,28.995913340702202,0,0,0,0,0.25067028738634695,-0.15354037000691656,-0.053732022991278404,1.248046875,0.10679562104091067,0,1,1,1,0,0,0,0,,
0.32899999999953433,1616.41717988807,,,,-0.037109375,-0.03515625,-1.03515625,-0.05603918613592848,0.03164427338591015,23.193015282681724,1.6383230493340446,0,0,37.99765152117422,0,0,0,0,0.25067028738634695,-0.15354037000691656,-0.053732022991278404,1.25390625,0.13754253121316617,0,1,1,1,0,0,0,0,,
0.35199500000011175,1625.5617070832907,,,,0.03125,0.115234375,-0.982421875,-0.05603918613592848,0.03164427338591015,23.1783589621166,2.0768205430540774,0,0,48.13729204680534,0,0,0,0,0.25067028738634695,-0.15354037000691656,-0.053732022991278404,1.251953125,0.17292717074381114,1,1,1,1,0,0,0,0,,
0.3799999999995343,1633.4509946601877,,,,0.078125,0.111328125,-1.091796875,-0.01948207072609809,0.03164427338591015,23.16141024218713,2.6173997381238068,0,0,60.62266910247865,0,0,0,0,0.3319812025729394,-0.07868997190176229,-0.053732022991278404,1.255859375,0.21833446428752357,0,1,1,1,0,0,0,0,,
0.4059949999996461,1645.2174947545168,,,,-0.322265625,0.107421875,-0.9609375,-0.01948207072609809,0.03164427338591015,23.143152355150782,3.1389852674691476,0,0,72.64601428561221,0,0,0,0,0.3319812025729394,-0.07868997190176229,-0.053732022991278404,1.263671875,0.26605600215173464,0,1,1,1,0,0,0,0,,
0.459,1654.807249885535,,,,-0.01953125,0.03515625,-0.982421875,-0.01948207072609809,0.04154884604958081,23.102281270491517,4.410281548391316,0,0,101.88756481299502,0,0,0,0,0.3319812025729394,-0.07868997190176229,-0.06440733354596341,1.271484375,0.3876922002882335,0,1,1,1,0,0,0,0,,
0.4839949999996461,1668.481900525523,,,,0.375,0.57421875,-1.03515625,-0.01948207072609809,0.04154884604958081,23.08304439594781,4.981753506507424,0,0,114.99403736037954,0,0,0,0,0.3319812025729394,-0.07868997190176229,-0.06440733354596341,1.29296875,0.44728655517347793,0,1,1,1,0,0,0,0,,
0.508,1675.8554732041564,,,,-0.19921875,0.21484375,-1.267578125,-0.01948207072609809,0.04154884604958081,23.061533044690975,5.589432476863431,0,0,128.90088176625494,0,0,0,0,0.3319812025729394,-0.07868997190176229,-0.06440733354596341,1.32421875,0.517032144753562,0,1,1,1,0,0,0,0,,
0.5299999999995343,1682.600880945794,,,,1.0625,1.00390625,-0.87109375,0.008848221642201587,0.04154884604958081,23.046962108328895,6.001762861511489,0,0,138.3224012524309,0,0,0,0,0.39153603085275107,-0.017451296663910057,-0.06440733354596341,1.361328125,0.5739997370973087,0,1,1,1,0,0,0,0,,
0.5539999999995343,1685.5218551185255,,,,-0.703125,0.0078125,-1.234375,0.008848221642201587,0.04154884604958081,23.032854601455067,6.367296818696845,0,0,146.65702182935183,0,0,0,0,0.39153603085275107,-0.017451296663910057,-0.06440733354596341,1.37890625,0.6344196414282472,0,1,1,1,0,0,0,0,,
0.576,1692.2121116885903,,,,-0.048828125,0.0390625,-1.154296875,0.008848221642201587,0.04154884604958081,23.01920908866677,6.735766418183612,0,0,155.0520155525886,0,0,0,0,0.39153603085275107,-0.017451296663910057,-0.06440733354596341,1.40625,0.6935928964733229,0,1,1,1,0,0,0,0,,
0.6009999999995344,1698.5739453173903,,,,0.099609375,0.53125,-1.033203125,0.008848221642201587,0.10937123332825043,23.007499303148403,7.07089454373649,0,0,162.68360128765315,0,0,0,0,0.39153603085275107,-0.017451296663910057,-0.13750741280688836,1.447265625,0.7589319979402704,0,1,1,1,0,0,0,0,,
0.625,1705.7571793025545,,,,0,-0.099609375,-1.19921875,0.008848221642201587,0.10937123332825043,22.99353408360128,7.480663442187222,0,0,172.00688982588196,0,0,0,0,0.39153603085275107,-0.017451296663910057,-0.13750741280688836,1.478515625,0.8283713984665009,0,1,1,1,0,0,0,0,,
0.6519999999995343,1712.6053439764298,,,,-0.537109375,-0.42578125,-0.44921875,0.008848221642201587,0.10937123332825043,22.97590109176957,8.006008443926891,0,0,183.94525814753624,0,0,0,0,0.39153603085275107,-0.017451296663910057,-0.13750741280688836,1.51171875,0.9087400516205721,0,1,1,1,0,0,0,0,,
0.6769999999995343,1720.8155646949906,,,,-0.572265625,0.53125,-1.0390625,0.020334032522473938,0.10937123332825043,22.964819301209154,8.307010106018494,0,0,190.768986018033,0,0,0,0,0.41568105151601886,0.0073763977769504595,-0.13750741280688836,1.5625,0.9827546464374453,0,1,1,1,0,0,0,0,,
0.7019950000001117,1727.2751229993598,,,,0,-0.337890625,-1.259765625,0.020334032522473938,0.10937123332825043,22.954466678755548,8.5915939505757,0,0,197.21545705588764,0,0,0,0,0.41568105151601886,0.0073763977769504595,-0.13750741280688836,1.599609375,1.057739437160175,0,1,1,1,0,0,0,0,,
0.7259999999995344,1734.2425040902967,,,,-0.375,-0.826171875,-0.728515625,0.020334032522473938,0.10937123332825043,22.945926041126437,8.851137798331614,0,0,203.0975533003359,0,0,0,0,0.41568105151601886,0.0073763977769504595,-0.13750741280688836,1.646484375,1.1282695520267736,0,1,1,1,0,0,0,0,,
0.7509949999996461,1740.8768370508576,,,,-0.787109375,1.07421875,-1.17578125,0.020334032522473938,0.2161092380054613,22.93803607632191,9.06543326997992,0,0,207.9432353942883,0,0,0,0,0.41568105151601886,0.0073763977769504595,-0.2525513815483282,1.689453125,1.2002539513474013,0,1,1,1,0,0,0,0,,
0.7759950000001118,1747.7293342162038,,,,-0.5234375,0.93359375,-0.525390625,0.020334032522473938,0.2161092380054613,22.93148044709305,9.231796306872953,0,0,211.69875650260295,0,0,0,0,0.41568105151601886,0.0073763977769504595,-0.2525513815483282,1.748046875,1.2682633282943114,0,1,1,1,0,0,0,0,,
0.8009949999996461,1754.2502475697383,,,,-0.8984375,1.1796875,-0.67578125,0.020334032522473938,0.2161092380054613,22.924334040079607,9.423096459565233,0,0,216.0182109309649,0,0,0,0,0.41568105151601886,0.0073763977769504595,-0.2525513815483282,1.81640625,1.340878372537715,0,1,1,1,0,0,0,0,,
0.8269950000001117,1760.9813659994106,,,,-1.673828125,0.626953125,-0.54296875,0.007908946799499841,0.2161092380054613,22.916997488254722,9.624146745437187,0,0,220.55654679177889,0,0,0,0,0.39675627743947467,-0.026207756479744687,-0.2525513815483282,1.884765625,1.4149603995928532,0,1,1,1,0,0,0,0,,
0.8499949999996461,1768.7086813849378,,,,0.25,-0.208984375,-0.974609375,0.007908946799499841,0.2161092380054613,22.90959985041099,9.875816479071473,0,0,226.2510037316222,0,0,0,0,0.39675627743947467,-0.026207756479744687,-0.2525513815483282,1.93359375,1.492739358531718,0,1,1,1,0,0,0,0,,
0.875,1774.7739314220398,,,,-0.9609375,-0.3359375,-0.2421875,0.007908946799499841,0.2161092380054613,22.90240355758472,10.062290777433223,0,0,230.45064409853856,0,0,0,0,0.39675627743947467,-0.026207756479744687,-0.2525513815483282,1.978515625,1.5683763621364029,1,1,1,1,0,0,0,0,,
0.9009950000001118,1781.0416889260653,,,,-0.6875,-0.1640625,-0.6015625,0.007908946799499841,0.29970664352964604,22.89715435192979,10.254238964331684,0,0,234.79289232787522,0,0,0,0,0.39675627743947467,-0.026207756479744687,-0.34265403371120057,2.01953125,1.6451756176172991,0,1,1,1,0,0,0,0,,
0.9269999999995343,1787.5026260216393,,,,-0.796875,0.453125,-1.228515625,0.007908946799499841,0.29970664352964604,22.889159703052822,10.465075021265125,0,0,239.53677346616635,0,0,0,0,0.39675627743947467,-0.026207756479744687,-0.34265403371120057,2.064453125,1.726611836074857,0,1,1,1,0,0,0,0,,
0.951,1794.6545841400034,,,,-1.125,0.041015625,-0.681640625,0.007908946799499841,0.29970664352964604,22.88166810531951,10.648424440146332,0,0,243.65371388400106,0,0,0,0,0.39675627743947467,-0.026207756479744687,-0.34265403371120057,2.115234375,1.8021201167885539,0,1,1,1,0,0,0,0,,
0.9789950000001117,1799.958825075544,,,,-1.609375,-0.10546875,-0.39453125,-0.006123195478702702,0.29970664352964604,22.874012984985857,10.854246175809983,0,0,248.28016796771064,0,0,0,0,0.37215899412320497,-0.06112093423604439,-0.34265403371120057,2.154296875,1.8880051143901029,1,1,1,1,0,0,0,0,,
1.008,1807.6931850895858,,,,-0.572265625,-0.638671875,-0.857421875,-0.006123195478702702,0.29970664352964604,22.866407283991762,11.026793787603093,0,0,252.14315778392248,0,0,0,0,0.37215899412320497,-0.06112093423604439,-0.34265403371120057,2.185546875,1.9843638752292176,0,1,1,1,0,0,0,0,,
